id, file_name, class_id, class_name
188,piano_3_Bn_a_m_18.wav,4,a
189,piano_2_Fn_j_p_98.wav,1,j
190,piano_3_Ef_n_f_12.wav,2,n
191,piano_3_Dn_n_m_98.wav,2,n
192,piano_3_Bf_j_p_10.wav,1,j
193,piano_2_Ef_j_p_06.wav,1,j
194,piano_3_Af_a_m_86.wav,4,a
195,piano_3_Gf_n_m_06.wav,2,n
196,piano_2_Df_a_f_84.wav,4,a
197,piano_4_Fn_a_p_52.wav,4,a
198,piano_2_Bf_n_f_04.wav,2,n
199,piano_3_Bf_d_m_28.wav,3,d
200,piano_4_Gf_d_m_01.wav,3,d
201,piano_2_Af_n_p_73.wav,2,n
202,piano_4_En_a_f_25.wav,4,a
203,piano_4_Ef_d_f_15.wav,3,d
204,piano_2_Df_j_m_65.wav,1,j
205,piano_4_Gf_j_p_39.wav,1,j
206,piano_3_Af_j_f_67.wav,1,j
207,piano_4_Gn_a_m_31.wav,4,a
208,piano_3_Gn_j_m_22.wav,1,j
209,piano_4_Af_a_f_74.wav,4,a
210,piano_3_Df_d_p_84.wav,3,d
211,piano_2_En_n_p_22.wav,2,n
212,piano_2_Bn_j_f_20.wav,1,j
213,piano_4_Cn_d_m_50.wav,3,d
214,piano_3_En_j_f_36.wav,1,j
215,piano_4_Cn_j_p_68.wav,1,j
216,piano_3_Bn_n_p_34.wav,2,n
217,piano_4_An_d_f_44.wav,3,d
218,piano_4_Af_a_f_60.wav,4,a
219,piano_3_Gn_j_m_36.wav,1,j
220,piano_2_En_n_p_36.wav,2,n
221,piano_3_Df_d_p_90.wav,3,d
222,piano_2_Bn_j_f_34.wav,1,j
223,piano_4_Cn_d_m_44.wav,3,d
224,piano_3_En_j_f_22.wav,1,j
225,piano_3_Bn_n_p_20.wav,2,n
226,piano_4_An_d_f_50.wav,3,d
227,piano_2_Df_d_p_49.wav,3,d
228,piano_4_Gf_d_m_15.wav,3,d
229,piano_2_Af_n_p_67.wav,2,n
230,piano_4_En_a_f_31.wav,4,a
231,piano_4_Ef_d_f_01.wav,3,d
232,piano_2_Df_j_m_71.wav,1,j
233,piano_4_Gn_a_m_25.wav,4,a
234,piano_3_Af_j_f_73.wav,1,j
235,piano_2_Dn_a_p_79.wav,4,a
236,piano_3_Ef_n_f_06.wav,2,n
237,piano_3_Bf_j_p_04.wav,1,j
238,piano_3_Af_a_m_92.wav,4,a
239,piano_2_Ef_j_p_12.wav,1,j
240,piano_3_Fn_n_f_98.wav,2,n
241,piano_3_Gf_n_m_12.wav,2,n
242,piano_4_Fn_a_p_46.wav,4,a
243,piano_2_Df_a_f_90.wav,4,a
244,piano_2_Bf_n_f_10.wav,2,n
245,piano_4_Gn_n_p_09.wav,2,n
246,piano_3_Dn_d_f_79.wav,3,d
247,piano_2_Dn_n_m_55.wav,2,n
248,piano_3_Fn_j_p_55.wav,1,j
249,piano_4_An_a_p_89.wav,4,a
250,piano_4_Bn_d_p_27.wav,3,d
251,piano_3_An_n_f_57.wav,2,n
252,piano_4_Af_j_m_81.wav,1,j
253,piano_2_Fn_n_f_41.wav,2,n
254,piano_4_Df_n_p_97.wav,2,n
255,piano_4_Bf_a_p_17.wav,4,a
256,piano_3_Cn_n_m_43.wav,2,n
257,piano_2_An_j_p_43.wav,1,j
258,piano_3_Df_a_f_49.wav,4,a
259,piano_2_Dn_d_f_88.wav,3,d
260,piano_2_Ef_d_m_02.wav,3,d
261,piano_3_Bn_a_m_24.wav,4,a
262,piano_4_Df_j_f_72.wav,1,j
263,piano_2_Gn_a_f_26.wav,4,a
264,piano_2_Gf_d_f_16.wav,3,d
265,piano_2_Bf_n_f_38.wav,2,n
266,piano_3_Bf_d_m_14.wav,3,d
267,piano_2_En_a_m_32.wav,4,a
268,piano_3_Dn_d_f_51.wav,3,d
269,piano_4_Gn_n_p_21.wav,2,n
270,piano_2_An_d_m_53.wav,3,d
271,piano_2_Af_a_m_63.wav,4,a
272,piano_2_Fn_n_f_69.wav,2,n
273,piano_3_Fn_d_m_45.wav,3,d
274,piano_3_Df_a_f_61.wav,4,a
275,piano_4_Bn_j_m_37.wav,1,j
276,piano_4_Af_d_p_91.wav,3,d
277,piano_2_Cn_d_f_47.wav,3,d
278,piano_4_Fn_n_m_42.wav,2,n
279,piano_4_Af_a_f_48.wav,4,a
280,piano_3_Af_n_p_96.wav,2,n
281,piano_3_Gf_a_p_16.wav,4,a
282,piano_4_Dn_n_f_56.wav,2,n
283,piano_3_Gn_d_p_26.wav,3,d
284,piano_3_Df_j_m_80.wav,1,j
285,piano_4_An_d_f_78.wav,3,d
286,piano_3_Bn_n_p_08.wav,2,n
287,piano_3_Dn_a_p_88.wav,4,a
288,piano_2_Af_j_f_82.wav,1,j
289,piano_4_Cn_j_p_54.wav,1,j
290,piano_3_Cn_a_p_47.wav,4,a
291,piano_2_Df_d_p_61.wav,3,d
292,piano_4_Df_a_m_93.wav,4,a
293,piano_4_En_a_f_19.wav,4,a
294,piano_4_Cn_n_f_99.wav,2,n
295,piano_4_Bf_n_m_13.wav,2,n
296,piano_2_Df_j_m_59.wav,1,j
297,piano_4_Gf_j_p_05.wav,1,j
298,piano_4_Ef_d_f_29.wav,3,d
299,piano_2_Dn_a_p_51.wav,4,a
300,piano_3_Cn_a_p_53.wav,4,a
301,piano_2_Df_d_p_75.wav,3,d
302,piano_4_Gf_d_m_29.wav,3,d
303,piano_4_Df_a_m_87.wav,4,a
304,piano_4_Bf_n_m_07.wav,2,n
305,piano_4_Gf_j_p_11.wav,1,j
306,piano_4_Gn_a_m_19.wav,4,a
307,piano_2_Dn_a_p_45.wav,4,a
308,piano_4_An_n_m_99.wav,2,n
309,piano_4_Fn_n_m_56.wav,2,n
310,piano_3_Af_n_p_82.wav,2,n
311,piano_4_Cn_d_m_78.wav,3,d
312,piano_3_Gf_a_p_02.wav,4,a
313,piano_2_Bn_j_f_08.wav,1,j
314,piano_4_Dn_n_f_42.wav,2,n
315,piano_3_Gn_d_p_32.wav,3,d
316,piano_3_Df_j_m_94.wav,1,j
317,piano_4_Cn_j_p_40.wav,1,j
318,piano_2_Af_j_f_96.wav,1,j
319,piano_3_Fn_j_p_69.wav,1,j
320,piano_3_Dn_d_f_45.wav,3,d
321,piano_4_Gn_n_p_35.wav,2,n
322,piano_2_Dn_n_m_69.wav,2,n
323,piano_2_An_d_m_47.wav,3,d
324,piano_2_Af_a_m_77.wav,4,a
325,piano_3_Fn_d_m_51.wav,3,d
326,piano_4_Bn_j_m_23.wav,1,j
327,piano_3_Df_a_f_75.wav,4,a
328,piano_2_Cn_d_f_53.wav,3,d
329,piano_4_Af_d_p_85.wav,3,d
330,piano_2_Ef_d_m_16.wav,3,d
331,piano_4_Df_j_f_66.wav,1,j
332,piano_3_Bn_a_m_30.wav,4,a
333,piano_2_Gn_a_f_32.wav,4,a
334,piano_3_Bf_j_p_38.wav,1,j
335,piano_2_Gf_d_f_02.wav,3,d
336,piano_2_Fn_d_m_88.wav,3,d
337,piano_3_Bf_d_m_00.wav,3,d
338,piano_2_En_a_m_26.wav,4,a
339,piano_2_Af_n_f_88.wav,2,n
340,piano_2_Fn_a_m_82.wav,4,a
341,piano_2_Gf_a_f_08.wav,4,a
342,piano_3_Bn_j_p_02.wav,1,j
343,piano_3_En_n_f_00.wav,2,n
344,piano_4_Fn_d_p_70.wav,3,d
345,piano_3_Cn_a_f_80.wav,4,a
346,piano_2_Bn_n_f_16.wav,2,n
347,piano_2_Dn_a_f_96.wav,4,a
348,piano_2_Gn_d_f_38.wav,3,d
349,piano_3_Gn_n_m_14.wav,2,n
350,piano_4_Fn_j_m_48.wav,1,j
351,piano_3_An_a_m_94.wav,4,a
352,piano_2_En_j_p_14.wav,1,j
353,piano_4_An_j_m_87.wav,1,j
354,piano_3_Af_n_f_51.wav,2,n
355,piano_4_Bf_d_p_21.wav,3,d
356,piano_2_Cn_a_f_59.wav,4,a
357,piano_2_Df_n_m_53.wav,2,n
358,piano_4_Bf_j_m_19.wav,1,j
359,piano_4_Cn_j_f_93.wav,1,j
360,piano_2_Af_j_p_45.wav,1,j
361,piano_4_Bn_a_p_11.wav,4,a
362,piano_4_Dn_n_p_91.wav,2,n
363,piano_3_Gn_a_p_38.wav,4,a
364,piano_2_Bf_j_f_32.wav,1,j
365,piano_3_Dn_d_p_96.wav,3,d
366,piano_2_Ef_n_p_30.wav,2,n
367,piano_4_An_a_f_66.wav,4,a
368,piano_3_Gf_j_m_30.wav,1,j
369,piano_2_Cn_d_p_80.wav,3,d
370,piano_4_Af_d_f_56.wav,3,d
371,piano_3_Bf_n_p_26.wav,2,n
372,piano_4_Df_n_f_78.wav,2,n
373,piano_3_Gf_d_p_08.wav,3,d
374,piano_4_Cn_a_m_72.wav,4,a
375,piano_3_Ef_j_f_24.wav,1,j
376,piano_4_Ef_a_f_37.wav,4,a
377,piano_3_Cn_j_m_61.wav,1,j
378,piano_2_An_n_p_61.wav,2,n
379,piano_2_Fn_j_f_63.wav,1,j
380,piano_4_Gn_d_m_13.wav,3,d
381,piano_4_Gf_a_m_23.wav,4,a
382,piano_3_An_j_f_75.wav,1,j
383,piano_3_Cn_d_p_59.wav,3,d
384,piano_2_Dn_j_m_77.wav,1,j
385,piano_4_En_d_f_07.wav,3,d
386,piano_3_Fn_n_p_77.wav,2,n
387,piano_3_Cn_j_m_75.wav,1,j
388,piano_4_Ef_a_f_23.wav,4,a
389,piano_2_An_n_p_75.wav,2,n
390,piano_4_Bn_n_m_29.wav,2,n
391,piano_2_Fn_j_f_77.wav,1,j
392,piano_4_Gn_d_m_07.wav,3,d
393,piano_3_An_j_f_61.wav,1,j
394,piano_4_Gf_a_m_37.wav,4,a
395,piano_2_Dn_j_m_63.wav,1,j
396,piano_4_En_d_f_13.wav,3,d
397,piano_3_Fn_n_p_63.wav,2,n
398,piano_4_Df_d_m_99.wav,3,d
399,piano_2_Bf_j_f_26.wav,1,j
400,piano_2_Ef_n_p_24.wav,2,n
401,piano_3_Dn_d_p_82.wav,3,d
402,piano_3_Gf_j_m_24.wav,1,j
403,piano_4_An_a_f_72.wav,4,a
404,piano_4_Af_d_f_42.wav,3,d
405,piano_3_Bf_n_p_32.wav,2,n
406,piano_2_Cn_d_p_94.wav,3,d
407,piano_3_Ef_j_f_30.wav,1,j
408,piano_4_Cn_a_m_66.wav,4,a
409,piano_4_An_j_m_93.wav,1,j
410,piano_3_Af_n_f_45.wav,2,n
411,piano_4_Bf_d_p_35.wav,3,d
412,piano_2_Af_d_m_69.wav,3,d
413,piano_2_Df_n_m_47.wav,2,n
414,piano_2_Af_j_p_51.wav,1,j
415,piano_4_Cn_j_f_87.wav,1,j
416,piano_2_An_a_m_59.wav,4,a
417,piano_4_Bn_a_p_05.wav,4,a
418,piano_4_Dn_n_p_85.wav,2,n
419,piano_3_Bn_j_p_16.wav,1,j
420,piano_2_Fn_a_m_96.wav,4,a
421,piano_3_En_n_f_14.wav,2,n
422,piano_4_Fn_d_p_64.wav,3,d
423,piano_2_En_d_m_38.wav,3,d
424,piano_4_Dn_j_f_48.wav,1,j
425,piano_3_Cn_a_f_94.wav,4,a
426,piano_2_Bn_n_f_02.wav,2,n
427,piano_2_Ef_a_m_08.wav,4,a
428,piano_2_Dn_a_f_82.wav,4,a
429,piano_3_Af_j_p_88.wav,1,j
430,piano_3_Gn_n_m_00.wav,2,n
431,piano_2_En_j_p_00.wav,1,j
432,piano_3_An_a_m_80.wav,4,a
433,piano_2_Af_d_m_41.wav,3,d
434,piano_3_Fn_a_m_67.wav,4,a
435,piano_4_Gf_n_p_33.wav,2,n
436,piano_3_Df_d_f_43.wav,3,d
437,piano_2_Cn_a_f_65.wav,4,a
438,piano_4_An_d_p_83.wav,3,d
439,piano_4_Bf_j_m_25.wav,1,j
440,piano_2_Af_j_p_79.wav,1,j
441,piano_3_Dn_a_f_73.wav,4,a
442,piano_2_An_a_m_71.wav,4,a
443,piano_2_Gf_a_f_34.wav,4,a
444,piano_4_Cn_n_p_62.wav,2,n
445,piano_3_Af_d_m_98.wav,3,d
446,piano_4_Dn_j_f_60.wav,1,j
447,piano_3_Bf_a_m_36.wav,4,a
448,piano_2_En_d_m_10.wav,3,d
449,piano_2_Ef_a_m_20.wav,4,a
450,piano_3_Bn_d_m_06.wav,3,d
451,piano_4_Fn_j_m_74.wav,1,j
452,piano_2_En_j_p_28.wav,1,j
453,piano_2_Gn_d_f_04.wav,3,d
454,piano_3_Gn_n_m_28.wav,2,n
455,piano_4_Bn_n_m_01.wav,2,n
456,piano_4_Dn_a_m_81.wav,4,a
457,piano_2_Dn_d_p_73.wav,3,d
458,piano_4_Df_j_p_89.wav,1,j
459,piano_3_Cn_d_p_65.wav,3,d
460,piano_4_Fn_a_f_95.wav,4,a
461,piano_3_An_j_f_49.wav,1,j
462,piano_2_Df_a_p_43.wav,4,a
463,piano_4_Gn_j_p_17.wav,1,j
464,piano_2_Cn_j_m_84.wav,1,j
465,piano_3_Gn_a_p_04.wav,4,a
466,piano_3_An_n_p_84.wav,2,n
467,piano_3_Fn_j_f_86.wav,1,j
468,piano_2_An_j_f_90.wav,1,j
469,piano_3_Dn_j_m_92.wav,1,j
470,piano_3_Ef_j_f_18.wav,1,j
471,piano_2_Fn_n_p_92.wav,2,n
472,piano_3_Gf_d_p_34.wav,3,d
473,piano_4_Df_n_f_44.wav,2,n
474,piano_3_Gn_a_p_10.wav,4,a
475,piano_2_Cn_j_m_90.wav,1,j
476,piano_3_An_n_p_90.wav,2,n
477,piano_3_Gf_j_m_18.wav,1,j
478,piano_3_Fn_j_f_92.wav,1,j
479,piano_2_Ef_n_p_18.wav,2,n
480,piano_2_An_j_f_84.wav,1,j
481,piano_3_Dn_j_m_86.wav,1,j
482,piano_3_Gf_d_p_20.wav,3,d
483,piano_4_Df_n_f_50.wav,2,n
484,piano_2_Fn_n_p_86.wav,2,n
485,piano_2_An_n_p_49.wav,2,n
486,piano_4_Bn_n_m_15.wav,2,n
487,piano_4_Dn_a_m_95.wav,4,a
488,piano_3_Cn_j_m_49.wav,1,j
489,piano_2_Dn_d_p_67.wav,3,d
490,piano_3_Cn_d_p_71.wav,3,d
491,piano_2_Df_a_p_57.wav,4,a
492,piano_4_Fn_a_f_81.wav,4,a
493,piano_4_Gn_j_p_03.wav,1,j
494,piano_2_Gf_a_f_20.wav,4,a
495,piano_4_Cn_n_p_76.wav,2,n
496,piano_3_Bf_a_m_22.wav,4,a
497,piano_4_Dn_j_f_74.wav,1,j
498,piano_4_Fn_d_p_58.wav,3,d
499,piano_3_En_n_f_28.wav,2,n
500,piano_2_En_d_m_04.wav,3,d
501,piano_2_Ef_a_m_34.wav,4,a
502,piano_3_Bn_d_m_12.wav,3,d
503,piano_4_Fn_j_m_60.wav,1,j
504,piano_2_Gn_d_f_10.wav,3,d
505,piano_4_Bf_d_p_09.wav,3,d
506,piano_3_Af_n_f_79.wav,2,n
507,piano_2_Af_d_m_55.wav,3,d
508,piano_3_Fn_a_m_73.wav,4,a
509,piano_4_Gf_n_p_27.wav,2,n
510,piano_3_Df_d_f_57.wav,3,d
511,piano_2_Cn_a_f_71.wav,4,a
512,piano_4_An_d_p_97.wav,3,d
513,piano_3_Dn_a_f_67.wav,4,a
514,piano_4_Bf_j_m_31.wav,1,j
515,piano_2_An_a_m_65.wav,4,a
516,piano_4_Bn_a_p_39.wav,4,a
517,piano_4_Cn_j_f_50.wav,1,j
518,piano_2_Af_j_p_86.wav,1,j
519,piano_3_Ef_a_m_06.wav,4,a
520,piano_2_Bn_d_m_20.wav,3,d
521,piano_3_Gn_d_f_22.wav,3,d
522,piano_4_Dn_n_p_52.wav,2,n
523,piano_3_Fn_a_m_98.wav,4,a
524,piano_4_An_j_m_44.wav,1,j
525,piano_2_Bn_j_p_18.wav,1,j
526,piano_3_Gf_a_f_12.wav,4,a
527,piano_3_Af_n_f_92.wav,2,n
528,piano_2_Bf_a_m_10.wav,4,a
529,piano_2_Df_n_m_90.wav,2,n
530,piano_3_En_d_m_36.wav,3,d
531,piano_2_Dn_a_f_55.wav,4,a
532,piano_4_Gf_j_f_01.wav,1,j
533,piano_3_An_a_m_57.wav,4,a
534,piano_3_Af_d_m_67.wav,3,d
535,piano_2_Fn_a_m_41.wav,4,a
536,piano_2_Df_d_f_65.wav,3,d
537,piano_3_Df_n_m_49.wav,2,n
538,piano_4_Ef_j_m_15.wav,1,j
539,piano_3_Cn_a_f_43.wav,4,a
540,piano_4_Af_n_m_60.wav,2,n
541,piano_2_Gf_d_p_12.wav,3,d
542,piano_3_Bf_j_f_28.wav,1,j
543,piano_2_Gn_a_p_22.wav,4,a
544,piano_4_Df_j_p_76.wav,1,j
545,piano_2_Cn_d_p_43.wav,3,d
546,piano_4_Af_d_f_95.wav,3,d
547,piano_3_Df_a_p_65.wav,4,a
548,piano_4_En_n_m_31.wav,2,n
549,piano_4_Gn_n_f_25.wav,2,n
550,piano_3_Dn_d_p_55.wav,3,d
551,piano_3_Fn_j_f_79.wav,1,j
552,piano_4_Af_d_f_81.wav,3,d
553,piano_2_Cn_d_p_57.wav,3,d
554,piano_3_Df_a_p_71.wav,4,a
555,piano_2_Fn_n_p_79.wav,2,n
556,piano_4_En_n_m_25.wav,2,n
557,piano_3_Dn_j_m_79.wav,1,j
558,piano_4_Gn_n_f_31.wav,2,n
559,piano_3_Dn_d_p_41.wav,3,d
560,piano_2_Bf_n_p_28.wav,2,n
561,piano_4_Af_n_m_74.wav,2,n
562,piano_2_Gf_d_p_06.wav,3,d
563,piano_2_Gn_a_p_36.wav,4,a
564,piano_4_Df_j_p_62.wav,1,j
565,piano_2_Dn_d_p_98.wav,3,d
566,piano_2_Dn_a_f_41.wav,4,a
567,piano_4_Ef_d_p_39.wav,3,d
568,piano_3_An_a_m_43.wav,4,a
569,piano_4_Gf_j_f_15.wav,1,j
570,piano_4_Cn_n_p_89.wav,2,n
571,piano_3_Af_d_m_73.wav,3,d
572,piano_2_Fn_a_m_55.wav,4,a
573,piano_4_En_a_p_09.wav,4,a
574,piano_2_Df_d_f_71.wav,3,d
575,piano_3_Cn_a_f_57.wav,4,a
576,piano_4_Ef_j_m_01.wav,1,j
577,piano_3_Ef_a_m_12.wav,4,a
578,piano_2_Af_j_p_92.wav,1,j
579,piano_3_Dn_a_f_98.wav,4,a
580,piano_4_Cn_j_f_44.wav,1,j
581,piano_3_Bn_n_f_18.wav,2,n
582,piano_4_An_d_p_68.wav,3,d
583,piano_2_Bn_d_m_34.wav,3,d
584,piano_3_Gn_d_f_36.wav,3,d
585,piano_4_Dn_n_p_46.wav,2,n
586,piano_3_Gf_a_f_06.wav,4,a
587,piano_4_An_j_m_50.wav,1,j
588,piano_3_Af_n_f_86.wav,2,n
589,piano_2_Bf_a_m_04.wav,4,a
590,piano_4_Af_a_p_58.wav,4,a
591,piano_3_En_d_m_22.wav,3,d
592,piano_2_Df_n_m_84.wav,2,n
593,piano_2_Dn_a_f_69.wav,4,a
594,piano_3_Af_j_p_63.wav,1,j
